"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Simplex TDMA","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot","Auto Scan","Ana Aprs Mute"
"863","03 Workchannel","160.75000","156.15000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"864","04 Workchannel","160.80000","156.20000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"865","05 Workchannel","160.85000","156.25000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"866","06 Ship-Ship","156.30000","156.30000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"867","07 Workchannel","160.95000","156.35000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"868","08 Ship-Ship","156.40000","156.40000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"869","09 Ship-Ship","156.45000","156.45000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"870","10 Ship-Ship","156.50000","156.50000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"871","11","156.55000","156.55000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"872","12 Havnetjeneste","156.60000","156.60000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"873","13 Lostjeneste","156.65000","156.65000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"874","14 Havnetjeneste","156.70000","156.70000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"875","15 Intern Low","156.75000","156.75000","A-Analog","Mid","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"876","16 Maritim Call","156.80000","156.80000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0"
"877","17 Intern Low","156.85000","156.85000","A-Analog","Mid","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"878","18 Trafikksentra","161.50000","156.90000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"879","19 Trafikksentra","161.55000","156.95000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"880","20 Workchannel","161.60000","157.00000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"881","21 Workchannel","161.65000","157.05000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"882","22 Workchannel","161.70000","157.10000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"883","23 Workchannel","161.75000","157.15000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"884","24 Workchannel","161.80000","157.20000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"885","25 Workchannel","161.85000","157.25000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"886","26 Workchannel","161.90000","157.30000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"887","27 Workchannel","161.95000","157.35000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"888","28 Workchannel","162.00000","157.40000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"889","60 Workchannel","160.62500","156.02500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"890","61 Workchannel","160.67500","156.07500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"891","62 Workchannel","160.72500","156.12500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"892","63 Workchannel","160.77500","156.17500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"893","64 Workchannel","160.82500","156.22500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"894","65 Workchannel","160.87500","156.27500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"895","66 Workchannel","160.92500","156.32500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"896","67 Ship-Ship","156.37500","156.37500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"897","68","156.42500","156.42500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"898","69 Ship-Ship","156.47500","156.47500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"899","70 DSC","156.52500","156.52500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0"
"900","71","156.57500","156.57500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"901","72 Lesureboat","156.62500","156.62500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"902","73 Ship-Ship","156.67500","156.67500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"903","74","156.72500","156.72500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"904","77 Lesureboat","156.87500","156.87500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"905","78 Workchannel","161.52500","156.92500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"906","79 Workchannel","161.57500","156.97500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"907","80 Workchannel","161.62500","157.02500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"908","81 Workchannel","161.67500","157.07500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"909","82 Workchannel","161.72500","157.12500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
